time,station_id,lng,lat,returned,current_capacity,total_capacity
2023-07-20 10:19:38,M32034,-71.069957,42.369885,0,26,23
2023-07-20 10:19:52,M32059,-71.087567,42.363693,1,24,18
2023-07-20 10:20:13,M32011,-71.1031,42.36507,0,22,19
2023-07-20 10:20:14,M32014,-71.114214,42.366621,1,6,15
2023-07-20 10:20:18,M32042,-71.103945,42.355601,0,23,53
2023-07-20 10:20:47,M32020,-71.119945,42.379011,0,20,19
2023-07-20 10:20:54,M32037,-71.08822,42.3625,1,104,19
2023-07-20 10:21:24,M32037,-71.08822,42.3625,1,105,19
2023-07-20 10:21:47,M32055,-71.095222,42.365994,1,17,19
2023-07-20 10:22:00,M32052,-71.097599,42.371197,0,8,19
2023-07-20 10:22:05,M32055,-71.095222,42.365994,1,18,19
2023-07-20 10:22:07,M32014,-71.114214,42.366621,1,7,15
2023-07-20 10:22:15,M32014,-71.114214,42.366621,1,8,15
2023-07-20 10:22:28,M32014,-71.114214,42.366621,1,9,15
2023-07-20 10:22:29,M32065,-71.08579,42.369553,0,15,19
2023-07-20 10:22:29,M32006,-71.093198,42.3581,0,23,27
2023-07-20 10:22:30,M32081,-71.086342,42.37308,0,6,19
2023-07-20 10:22:41,M32066,-71.147971,42.397908,0,18,23
2023-07-20 10:22:51,M32024,-71.125107,42.380287,0,11,19
2023-07-20 10:22:52,M32011,-71.1031,42.36507,1,23,19
2023-07-20 10:23:21,M32061,-71.096703,42.361358,0,12,16
2023-07-20 10:23:26,M32070,-71.086698,42.360542,1,40,27
2023-07-20 10:23:32,M32061,-71.096703,42.361358,1,13,16
2023-07-20 10:24:20,M32061,-71.096703,42.361358,0,12,16
2023-07-20 10:24:22,M32021,-71.114025,42.376369,1,24,15
2023-07-20 10:24:28,M32006,-71.093198,42.3581,1,24,27
2023-07-20 10:25:12,M32037,-71.08822,42.3625,1,106,19
2023-07-20 10:25:19,M32013,-71.111075,42.373379,1,17,19
2023-07-20 10:25:28,M32046,-71.142606,42.395588,1,23,19
2023-07-20 10:25:30,M32041,-71.101295,42.359573,1,-2,19
2023-07-20 10:25:47,M32037,-71.08822,42.3625,1,107,19
2023-07-20 10:26:18,M32050,-71.113054,42.372509,0,14,19
2023-07-20 10:26:26,M32082,-71.082871,42.363045,1,26,19
2023-07-20 10:26:29,M32052,-71.097599,42.371197,0,7,19
2023-07-20 10:26:59,M32037,-71.08822,42.3625,1,108,19
2023-07-20 10:27:18,M32055,-71.095222,42.365994,0,17,19
2023-07-20 10:28:31,M32032,-71.082168,42.36356,0,21,17
2023-07-20 10:28:36,M32063,-71.099302,42.368605,0,5,19
2023-07-20 10:28:37,M32034,-71.069957,42.369885,1,27,23
2023-07-20 10:28:58,M32037,-71.08822,42.3625,1,109,19
2023-07-20 10:29:05,M32020,-71.119945,42.379011,1,21,19
2023-07-20 10:30:32,M32007,-71.094445,42.372969,0,4,15
2023-07-20 10:30:33,M32041,-71.101295,42.359573,0,-3,19
2023-07-20 10:30:49,M32070,-71.086698,42.360542,1,41,27
2023-07-20 10:31:12,M32016,-71.121881,42.372217,1,27,23
2023-07-20 10:31:46,M32082,-71.082871,42.363045,1,27,19
2023-07-20 10:32:03,M32014,-71.114214,42.366621,0,8,15
2023-07-20 10:32:10,M32083,-71.08631,42.369036,0,15,19
2023-07-20 10:32:19,M32013,-71.111075,42.373379,1,18,19
2023-07-20 10:32:36,M32083,-71.08631,42.369036,0,14,19
2023-07-20 10:32:43,M32011,-71.1031,42.36507,1,24,19
2023-07-20 10:32:59,M32059,-71.087567,42.363693,1,25,18
2023-07-20 10:33:02,M32016,-71.121881,42.372217,1,28,23
2023-07-20 10:33:03,M32059,-71.087567,42.363693,1,26,18
2023-07-20 10:33:12,M32016,-71.121881,42.372217,1,29,23
2023-07-20 10:33:12,M32014,-71.114214,42.366621,0,7,15
2023-07-20 10:33:24,M32080,-71.091567,42.362902,1,35,23
2023-07-20 10:34:11,M32070,-71.086698,42.360542,0,40,27
2023-07-20 10:34:29,M32061,-71.096703,42.361358,1,13,16
2023-07-20 10:34:29,M32059,-71.087567,42.363693,1,27,18
2023-07-20 10:34:45,M32085,-71.100442,42.363565,0,12,15
2023-07-20 10:35:01,M32081,-71.086342,42.37308,0,5,19
2023-07-20 10:35:05,M32032,-71.082168,42.36356,0,20,17
2023-07-20 10:35:43,M32013,-71.111075,42.373379,0,17,19
2023-07-20 10:36:12,M32048,-71.082771,42.365445,1,13,15
2023-07-20 10:37:15,M32041,-71.101295,42.359573,0,-4,19
2023-07-20 10:37:31,M32002,-71.09169,42.366277,1,22,19
2023-07-20 10:38:21,M32077,-71.076198,42.371141,0,16,23
2023-07-20 10:38:25,M32040,-71.100061,42.362648,0,17,19
2023-07-20 10:38:51,M32078,-71.088542,42.36642,0,28,19
2023-07-20 10:38:57,M32081,-71.086342,42.37308,0,4,19
2023-07-20 10:39:11,M32040,-71.100061,42.362648,0,16,19
2023-07-20 10:39:21,M32059,-71.087567,42.363693,1,28,18
2023-07-20 10:40:21,M32040,-71.100061,42.362648,1,17,19
2023-07-20 10:40:45,M32063,-71.099302,42.368605,0,4,19
2023-07-20 10:40:50,M32005,-71.091156,42.362131,1,55,35
2023-07-20 10:41:11,M32009,-71.100573,42.363465,1,11,15
2023-07-20 10:41:12,M32014,-71.114214,42.366621,1,8,15
2023-07-20 10:41:22,M32040,-71.100061,42.362648,1,18,19
2023-07-20 10:41:41,M32006,-71.093198,42.3581,0,23,27
2023-07-20 10:41:52,M32011,-71.1031,42.36507,0,23,19
2023-07-20 10:42:25,M32041,-71.101295,42.359573,0,-5,19
2023-07-20 10:42:46,M32017,-71.120986,42.373329,0,20,15
2023-07-20 10:42:49,M32055,-71.095222,42.365994,1,18,19
2023-07-20 10:42:53,M32006,-71.093198,42.3581,0,22,27
2023-07-20 10:43:08,M32037,-71.08822,42.3625,1,110,19
2023-07-20 10:43:33,M32081,-71.086342,42.37308,1,5,19
2023-07-20 10:44:17,M32062,-71.100265,42.374267,0,7,25
2023-07-20 10:44:17,M32062,-71.100265,42.374267,0,6,25
2023-07-20 10:45:12,M32081,-71.086342,42.37308,1,6,19
2023-07-20 10:45:21,M32009,-71.100573,42.363465,0,10,15
2023-07-20 10:45:26,M32077,-71.076198,42.371141,1,17,23
2023-07-20 10:46:31,M32006,-71.093198,42.3581,1,23,27
2023-07-20 10:46:49,M32081,-71.086342,42.37308,0,5,19
2023-07-20 10:47:03,M32081,-71.086342,42.37308,0,4,19
2023-07-20 10:47:05,M32081,-71.086342,42.37308,0,3,19
2023-07-20 10:47:30,M32042,-71.103945,42.355601,0,22,53
2023-07-20 10:47:47,M32061,-71.096703,42.361358,0,12,16
2023-07-20 10:48:04,M32003,-71.083111,42.362242,1,34,23
2023-07-20 10:48:11,M32003,-71.083111,42.362242,1,35,23
2023-07-20 10:48:15,M32081,-71.086342,42.37308,1,4,19
2023-07-20 10:48:25,M32011,-71.1031,42.36507,1,24,19
2023-07-20 10:48:37,M32013,-71.111075,42.373379,0,16,19
2023-07-20 10:48:38,M32074,-71.153888,42.390719,1,20,19
2023-07-20 10:48:47,M32002,-71.09169,42.366277,1,23,19
2023-07-20 10:49:08,M32038,-71.11687,42.369239,0,14,21
2023-07-20 10:49:09,M32047,-71.103934,42.357753,0,11,19
2023-07-20 10:49:54,M32021,-71.114025,42.376369,0,23,15
2023-07-20 10:50:15,M32041,-71.101295,42.359573,0,-6,19
2023-07-20 10:50:19,M32059,-71.087567,42.363693,1,29,18
2023-07-20 10:50:29,M32048,-71.082771,42.365445,0,12,15
2023-07-20 10:50:34,M32019,-71.076793,42.367074,0,13,15
2023-07-20 10:50:47,M32013,-71.111075,42.373379,1,17,19
2023-07-20 10:51:38,M32011,-71.1031,42.36507,0,23,19
2023-07-20 10:52:36,M32011,-71.1031,42.36507,0,22,19
2023-07-20 10:53:05,M32050,-71.113054,42.372509,1,15,19
2023-07-20 10:53:24,M32050,-71.113054,42.372509,1,16,19
2023-07-20 10:53:46,M32072,-71.08974,42.363004,1,30,19
2023-07-20 10:53:51,M32034,-71.069957,42.369885,1,28,23
2023-07-20 10:54:03,M32042,-71.103945,42.355601,0,21,53
2023-07-20 10:54:12,M32064,-71.080138,42.365507,0,14,19
2023-07-20 10:54:38,M32038,-71.11687,42.369239,0,13,21
2023-07-20 10:55:26,M32025,-71.130516,42.397828,0,16,19
2023-07-20 10:55:46,M32059,-71.087567,42.363693,1,30,18
2023-07-20 10:56:03,M32039,-71.119019,42.386748,1,14,15
2023-07-20 10:56:12,M32011,-71.1031,42.36507,1,23,19
2023-07-20 10:56:19,M32004,-71.084955,42.362428,0,35,23
2023-07-20 10:56:22,M32003,-71.083111,42.362242,1,36,23
2023-07-20 10:57:08,M32027,-71.086336,42.366088,0,22,19
2023-07-20 10:57:10,M32075,-71.139019,42.389456,0,17,19
2023-07-20 10:57:42,M32004,-71.084955,42.362428,1,36,23
2023-07-20 10:57:55,M32065,-71.08579,42.369553,1,16,19
2023-07-20 10:58:03,M32011,-71.1031,42.36507,1,24,19
2023-07-20 10:58:26,M32011,-71.1031,42.36507,0,23,19
2023-07-20 10:59:03,M32061,-71.096703,42.361358,1,13,16
2023-07-20 10:59:22,M32023,-71.116865,42.377945,0,26,16
2023-07-20 10:59:23,M32012,-71.105495,42.366426,0,5,17
2023-07-20 11:00:09,M32033,-71.139459,42.396105,1,26,23
2023-07-20 11:00:18,M32003,-71.083111,42.362242,1,37,23
2023-07-20 11:00:41,M32062,-71.100265,42.374267,0,5,25
2023-07-20 11:00:52,M32018,-71.118579,42.373268,0,24,19
2023-07-20 11:01:06,M32023,-71.116865,42.377945,1,27,16
2023-07-20 11:01:20,M32006,-71.093198,42.3581,0,22,27
2023-07-20 11:01:30,M32007,-71.094445,42.372969,1,5,15
2023-07-20 11:01:32,M32034,-71.069957,42.369885,0,27,23
2023-07-20 11:01:56,M32011,-71.1031,42.36507,0,22,19
2023-07-20 11:01:56,M32011,-71.1031,42.36507,1,23,19
2023-07-20 11:02:54,M32018,-71.118579,42.373268,0,23,19
2023-07-20 11:02:58,M32023,-71.116865,42.377945,0,26,16
2023-07-20 11:03:31,M32003,-71.083111,42.362242,1,38,23
2023-07-20 11:03:33,M32040,-71.100061,42.362648,1,19,19
2023-07-20 11:04:16,M32042,-71.103945,42.355601,1,22,53
2023-07-20 11:04:30,M32064,-71.080138,42.365507,0,13,19
2023-07-20 11:05:10,M32006,-71.093198,42.3581,1,23,27
2023-07-20 11:05:16,M32021,-71.114025,42.376369,1,24,15
2023-07-20 11:05:29,M32062,-71.100265,42.374267,0,4,25
2023-07-20 11:05:36,M32007,-71.094445,42.372969,0,4,15
2023-07-20 11:06:38,M32017,-71.120986,42.373329,1,21,15
2023-07-20 11:06:58,M32013,-71.111075,42.373379,0,16,19
2023-07-20 11:07:04,M32052,-71.097599,42.371197,1,8,19
2023-07-20 11:07:07,M32002,-71.09169,42.366277,0,22,19
2023-07-20 11:07:10,M32082,-71.082871,42.363045,1,28,19
2023-07-20 11:07:30,M32042,-71.103945,42.355601,0,21,53
2023-07-20 11:08:07,M32014,-71.114214,42.366621,1,9,15
2023-07-20 11:08:21,M32081,-71.086342,42.37308,0,3,19
2023-07-20 11:08:22,M32042,-71.103945,42.355601,0,20,53
2023-07-20 11:08:23,M32048,-71.082771,42.365445,1,13,15
2023-07-20 11:08:28,M32032,-71.082168,42.36356,1,21,17
2023-07-20 11:08:40,M32042,-71.103945,42.355601,0,19,53
2023-07-20 11:08:57,M32009,-71.100573,42.363465,1,11,15
2023-07-20 11:09:05,M32014,-71.114214,42.366621,0,8,15
2023-07-20 11:09:12,M32025,-71.130516,42.397828,1,17,19
2023-07-20 11:09:29,M32085,-71.100442,42.363565,1,13,15
2023-07-20 11:09:55,M32082,-71.082871,42.363045,1,29,19
2023-07-20 11:09:58,M32078,-71.088542,42.36642,1,29,19
2023-07-20 11:10:17,M32061,-71.096703,42.361358,0,12,16
2023-07-20 11:11:22,M32078,-71.088542,42.36642,0,28,19
2023-07-20 11:11:45,M32002,-71.09169,42.366277,1,23,19
2023-07-20 11:11:54,M32041,-71.101295,42.359573,0,-7,19
2023-07-20 11:12:05,M32041,-71.101295,42.359573,0,-8,19
2023-07-20 11:12:32,M32047,-71.103934,42.357753,0,10,19
2023-07-20 11:12:59,M32037,-71.08822,42.3625,1,111,19
2023-07-20 11:12:59,M32078,-71.088542,42.36642,1,29,19
2023-07-20 11:13:04,M32037,-71.08822,42.3625,1,112,19
2023-07-20 11:13:23,M32040,-71.100061,42.362648,0,18,19
2023-07-20 11:13:42,M32052,-71.097599,42.371197,0,7,19
2023-07-20 11:13:43,M32018,-71.118579,42.373268,1,24,19
2023-07-20 11:14:09,M32052,-71.097599,42.371197,1,8,19
2023-07-20 11:14:30,M32041,-71.101295,42.359573,1,-7,19
2023-07-20 11:14:35,M32070,-71.086698,42.360542,1,41,27
2023-07-20 11:15:04,M32025,-71.130516,42.397828,0,16,19
2023-07-20 11:15:09,M32012,-71.105495,42.366426,1,6,17
2023-07-20 11:15:11,M32082,-71.082871,42.363045,1,30,19
2023-07-20 11:15:43,M32059,-71.087567,42.363693,0,29,18
2023-07-20 11:15:46,M32063,-71.099302,42.368605,1,5,19
2023-07-20 11:16:17,M32014,-71.114214,42.366621,0,7,15
2023-07-20 11:16:28,M32006,-71.093198,42.3581,0,22,27
2023-07-20 11:16:33,M32002,-71.09169,42.366277,0,22,19
2023-07-20 11:16:34,M32020,-71.119945,42.379011,1,22,19
2023-07-20 11:17:42,M32037,-71.08822,42.3625,0,111,19
2023-07-20 11:17:46,M32037,-71.08822,42.3625,1,112,19
2023-07-20 11:17:52,M32011,-71.1031,42.36507,0,22,19
2023-07-20 11:18:14,M32043,-71.133202,42.374786,0,24,19
2023-07-20 11:18:20,M32037,-71.08822,42.3625,1,113,19
2023-07-20 11:18:34,M32037,-71.08822,42.3625,1,114,19
2023-07-20 11:18:41,M32007,-71.094445,42.372969,0,3,15
2023-07-20 11:19:03,M32085,-71.100442,42.363565,0,12,15
2023-07-20 11:19:37,M32037,-71.08822,42.3625,1,115,19
2023-07-20 11:19:41,M32071,-71.085519,42.360859,0,49,27
2023-07-20 11:19:48,M32037,-71.08822,42.3625,1,116,19
2023-07-20 11:19:50,M32012,-71.105495,42.366426,1,7,17
2023-07-20 11:20:00,M32012,-71.105495,42.366426,0,6,17
2023-07-20 11:20:00,M32005,-71.091156,42.362131,0,54,35
2023-07-20 11:20:44,M32006,-71.093198,42.3581,0,21,27
2023-07-20 11:20:56,M32012,-71.105495,42.366426,0,5,17
2023-07-20 11:20:56,M32018,-71.118579,42.373268,0,23,19
2023-07-20 11:21:08,M32085,-71.100442,42.363565,0,11,15
2023-07-20 11:21:17,M32055,-71.095222,42.365994,1,19,19
2023-07-20 11:21:41,M32046,-71.142606,42.395588,0,22,19
2023-07-20 11:21:49,M32006,-71.093198,42.3581,0,20,27
2023-07-20 11:22:01,M32006,-71.093198,42.3581,1,21,27
2023-07-20 11:22:24,M32006,-71.093198,42.3581,0,20,27
2023-07-20 11:22:57,M32032,-71.082168,42.36356,1,22,17
2023-07-20 11:23:10,M32038,-71.11687,42.369239,0,12,21
2023-07-20 11:23:25,M32037,-71.08822,42.3625,1,117,19
2023-07-20 11:23:49,M32055,-71.095222,42.365994,0,18,19
2023-07-20 11:24:01,M32041,-71.101295,42.359573,0,-8,19
2023-07-20 11:24:20,M32066,-71.147971,42.397908,1,19,23
2023-07-20 11:24:44,M32061,-71.096703,42.361358,1,13,16
2023-07-20 11:25:05,M32085,-71.100442,42.363565,1,12,15
2023-07-20 11:25:11,M32011,-71.1031,42.36507,1,23,19
2023-07-20 11:25:14,M32018,-71.118579,42.373268,0,22,19
2023-07-20 11:25:41,M32014,-71.114214,42.366621,1,8,15
2023-07-20 11:26:12,M32011,-71.1031,42.36507,0,22,19
2023-07-20 11:26:27,M32018,-71.118579,42.373268,1,23,19
2023-07-20 11:26:33,M32037,-71.08822,42.3625,1,118,19
2023-07-20 11:27:02,M32050,-71.113054,42.372509,1,17,19
2023-07-20 11:27:11,M32040,-71.100061,42.362648,1,19,19
2023-07-20 11:27:20,M32062,-71.100265,42.374267,1,5,25
2023-07-20 11:27:27,M32062,-71.100265,42.374267,1,6,25
2023-07-20 11:27:53,M32041,-71.101295,42.359573,0,-9,19
2023-07-20 11:28:02,M32077,-71.076198,42.371141,0,16,23
2023-07-20 11:28:20,M32007,-71.094445,42.372969,1,4,15
2023-07-20 11:28:39,M32041,-71.101295,42.359573,1,-8,19
2023-07-20 11:28:43,M32061,-71.096703,42.361358,0,12,16
2023-07-20 11:28:50,M32017,-71.120986,42.373329,1,22,15
2023-07-20 11:28:59,M32061,-71.096703,42.361358,1,13,16
2023-07-20 11:29:17,M32042,-71.103945,42.355601,0,18,53
2023-07-20 11:29:30,M32035,-71.076546,42.366447,0,24,19
2023-07-20 11:29:39,M32061,-71.096703,42.361358,0,12,16
2023-07-20 11:30:27,M32018,-71.118579,42.373268,1,24,19
2023-07-20 11:30:54,M32077,-71.076198,42.371141,0,15,23
2023-07-20 11:31:12,M32016,-71.121881,42.372217,1,30,23
2023-07-20 11:31:23,M32059,-71.087567,42.363693,1,30,18
2023-07-20 11:31:33,M32063,-71.099302,42.368605,0,4,19
2023-07-20 11:31:43,M32014,-71.114214,42.366621,1,9,15
2023-07-20 11:31:43,M32072,-71.08974,42.363004,0,29,19
2023-07-20 11:32:00,M32041,-71.101295,42.359573,0,-9,19
2023-07-20 11:32:33,M32072,-71.08974,42.363004,1,30,19
2023-07-20 11:32:38,M32017,-71.120986,42.373329,1,23,15
2023-07-20 11:32:47,M32041,-71.101295,42.359573,0,-10,19
2023-07-20 11:33:27,M32082,-71.082871,42.363045,1,31,19
2023-07-20 11:33:42,M32002,-71.09169,42.366277,1,23,19
2023-07-20 11:33:50,M32065,-71.08579,42.369553,0,15,19
2023-07-20 11:34:00,M32048,-71.082771,42.365445,1,14,15
2023-07-20 11:35:35,M32048,-71.082771,42.365445,1,15,15
2023-07-20 11:35:50,M32011,-71.1031,42.36507,0,21,19
2023-07-20 11:35:56,M32063,-71.099302,42.368605,0,3,19
2023-07-20 11:36:01,M32078,-71.088542,42.36642,0,28,19
2023-07-20 11:36:18,M32078,-71.088542,42.36642,0,27,19
2023-07-20 11:36:19,M32016,-71.121881,42.372217,1,31,23
2023-07-20 11:36:46,M32023,-71.116865,42.377945,0,25,16
2023-07-20 11:36:52,M32085,-71.100442,42.363565,1,13,15
2023-07-20 11:37:03,M32047,-71.103934,42.357753,1,11,19
2023-07-20 11:37:08,M32011,-71.1031,42.36507,0,20,19
2023-07-20 11:37:09,M32078,-71.088542,42.36642,1,28,19
2023-07-20 11:37:34,M32078,-71.088542,42.36642,0,27,19
2023-07-20 11:37:35,M32034,-71.069957,42.369885,0,26,23
2023-07-20 11:37:44,M32041,-71.101295,42.359573,0,-11,19
2023-07-20 11:38:12,M32025,-71.130516,42.397828,0,15,19
2023-07-20 11:38:14,M32037,-71.08822,42.3625,0,117,19
2023-07-20 11:38:23,M32011,-71.1031,42.36507,0,19,19
2023-07-20 11:38:45,M32014,-71.114214,42.366621,0,8,15
2023-07-20 11:38:48,M32037,-71.08822,42.3625,1,118,19
2023-07-20 11:38:55,M32037,-71.08822,42.3625,1,119,19
2023-07-20 11:39:39,M32043,-71.133202,42.374786,0,23,19
2023-07-20 11:39:50,M32071,-71.085519,42.360859,0,48,27
2023-07-20 11:40:05,M32061,-71.096703,42.361358,1,13,16
2023-07-20 11:40:16,M32062,-71.100265,42.374267,0,5,25
2023-07-20 11:40:16,M32047,-71.103934,42.357753,0,10,19
2023-07-20 11:40:23,M32077,-71.076198,42.371141,1,16,23
2023-07-20 11:40:24,M32035,-71.076546,42.366447,1,25,19
2023-07-20 11:40:26,M32018,-71.118579,42.373268,0,23,19
2023-07-20 11:40:50,M32048,-71.082771,42.365445,1,16,15
2023-07-20 11:41:01,M32048,-71.082771,42.365445,1,17,15
2023-07-20 11:41:27,M32062,-71.100265,42.374267,0,4,25
2023-07-20 11:41:34,M32035,-71.076546,42.366447,0,24,19
2023-07-20 11:41:43,M32006,-71.093198,42.3581,1,21,27
2023-07-20 11:41:51,M32061,-71.096703,42.361358,1,14,16
2023-07-20 11:42:09,M32006,-71.093198,42.3581,1,22,27
2023-07-20 11:42:20,M32056,-71.122608,42.39121,0,16,18
2023-07-20 11:42:43,M32048,-71.082771,42.365445,1,18,15
2023-07-20 11:43:02,M32077,-71.076198,42.371141,0,15,23
2023-07-20 11:43:13,M32032,-71.082168,42.36356,0,21,17
2023-07-20 11:43:28,M32012,-71.105495,42.366426,1,6,17
2023-07-20 11:43:47,M32037,-71.08822,42.3625,1,120,19
2023-07-20 11:43:50,M32011,-71.1031,42.36507,0,18,19
2023-07-20 11:44:48,M32017,-71.120986,42.373329,0,22,15
2023-07-20 11:44:49,M32038,-71.11687,42.369239,1,13,21
2023-07-20 11:45:02,M32062,-71.100265,42.374267,1,5,25
2023-07-20 11:45:23,M32071,-71.085519,42.360859,0,47,27
2023-07-20 11:45:23,M32006,-71.093198,42.3581,1,23,27
2023-07-20 11:45:30,M32062,-71.100265,42.374267,0,4,25
2023-07-20 11:45:33,M32085,-71.100442,42.363565,0,12,15
2023-07-20 11:46:00,M32013,-71.111075,42.373379,0,15,19
2023-07-20 11:46:01,M32012,-71.105495,42.366426,1,7,17
2023-07-20 11:46:32,M32020,-71.119945,42.379011,1,23,19
2023-07-20 11:46:47,M32012,-71.105495,42.366426,0,6,17
2023-07-20 11:47:16,M32070,-71.086698,42.360542,0,40,27
2023-07-20 11:47:43,M32070,-71.086698,42.360542,1,41,27
2023-07-20 11:48:07,M32018,-71.118579,42.373268,0,22,19
2023-07-20 11:48:10,M32006,-71.093198,42.3581,0,22,27
2023-07-20 11:48:13,M32037,-71.08822,42.3625,1,121,19
2023-07-20 11:48:23,M32006,-71.093198,42.3581,0,21,27
2023-07-20 11:48:24,M32018,-71.118579,42.373268,0,21,19
2023-07-20 11:48:37,M32048,-71.082771,42.365445,1,19,15
2023-07-20 11:48:40,M32085,-71.100442,42.363565,0,11,15
2023-07-20 11:48:45,M32019,-71.076793,42.367074,1,14,15
2023-07-20 11:48:50,M32020,-71.119945,42.379011,1,24,19
2023-07-20 11:48:56,M32076,-71.108413,42.357662,1,6,15
2023-07-20 11:49:06,M32005,-71.091156,42.362131,0,53,35
2023-07-20 11:49:31,M32062,-71.100265,42.374267,1,5,25
2023-07-20 11:49:32,M32013,-71.111075,42.373379,0,14,19
2023-07-20 11:49:34,M32018,-71.118579,42.373268,1,22,19
2023-07-20 11:49:42,M32018,-71.118579,42.373268,1,23,19
2023-07-20 11:49:58,M32054,-71.148716,42.375002,1,19,19
2023-07-20 11:50:11,M32041,-71.101295,42.359573,1,-10,19
2023-07-20 11:50:36,M32041,-71.101295,42.359573,0,-11,19
2023-07-20 11:50:41,M32061,-71.096703,42.361358,0,13,16
2023-07-20 11:50:57,M32037,-71.08822,42.3625,1,122,19
2023-07-20 11:51:22,M32004,-71.084955,42.362428,0,35,23
2023-07-20 11:51:28,M32047,-71.103934,42.357753,0,9,19
2023-07-20 11:52:28,M32011,-71.1031,42.36507,1,19,19
2023-07-20 11:52:30,M32018,-71.118579,42.373268,0,22,19
2023-07-20 11:52:43,M32041,-71.101295,42.359573,1,-10,19
2023-07-20 11:52:43,M32011,-71.1031,42.36507,0,18,19
2023-07-20 11:52:48,M32023,-71.116865,42.377945,1,26,16
2023-07-20 11:52:49,M32039,-71.119019,42.386748,0,13,15
2023-07-20 11:53:21,M32085,-71.100442,42.363565,1,12,15
2023-07-20 11:53:27,M32005,-71.091156,42.362131,1,54,35
2023-07-20 11:53:33,M32023,-71.116865,42.377945,0,25,16
2023-07-20 11:53:42,M32042,-71.103945,42.355601,0,17,53
2023-07-20 11:53:43,M32055,-71.095222,42.365994,1,19,19
2023-07-20 11:53:48,M32041,-71.101295,42.359573,0,-11,19
2023-07-20 11:53:53,M32041,-71.101295,42.359573,1,-10,19
2023-07-20 11:53:54,M32012,-71.105495,42.366426,0,5,17
2023-07-20 11:54:17,M32006,-71.093198,42.3581,0,20,27
2023-07-20 11:54:21,M32014,-71.114214,42.366621,0,7,15
2023-07-20 11:54:24,M32006,-71.093198,42.3581,0,19,27
2023-07-20 11:54:31,M32038,-71.11687,42.369239,0,12,21
2023-07-20 11:54:36,M32005,-71.091156,42.362131,1,55,35
2023-07-20 11:55:05,M32052,-71.097599,42.371197,0,7,19
2023-07-20 11:55:06,M32014,-71.114214,42.366621,0,6,15
2023-07-20 11:55:20,M32078,-71.088542,42.36642,0,26,19
2023-07-20 11:55:33,M32011,-71.1031,42.36507,1,19,19
2023-07-20 11:55:58,M32064,-71.080138,42.365507,1,14,19
2023-07-20 11:55:59,M32076,-71.108413,42.357662,0,5,15
2023-07-20 11:56:09,M32003,-71.083111,42.362242,0,37,23
2023-07-20 11:56:17,M32006,-71.093198,42.3581,0,18,27
2023-07-20 11:56:21,M32012,-71.105495,42.366426,1,6,17
2023-07-20 11:56:40,M32063,-71.099302,42.368605,0,2,19
2023-07-20 11:56:50,M32085,-71.100442,42.363565,0,11,15
2023-07-20 11:56:56,M32067,-71.089954,42.372077,0,12,19
2023-07-20 11:56:59,M32063,-71.099302,42.368605,0,1,19
2023-07-20 11:57:15,M32034,-71.069957,42.369885,0,25,23
2023-07-20 11:57:25,M32024,-71.125107,42.380287,0,10,19
2023-07-20 11:57:35,M32024,-71.125107,42.380287,1,11,19
2023-07-20 11:57:36,M32004,-71.084955,42.362428,1,36,23
2023-07-20 11:57:45,M32013,-71.111075,42.373379,0,13,19
2023-07-20 11:57:52,M32011,-71.1031,42.36507,0,18,19
2023-07-20 11:57:53,M32061,-71.096703,42.361358,1,14,16
2023-07-20 11:58:09,M32037,-71.08822,42.3625,1,123,19
2023-07-20 11:58:28,M32071,-71.085519,42.360859,0,46,27
2023-07-20 11:58:36,M32037,-71.08822,42.3625,1,124,19
2023-07-20 11:58:41,M32041,-71.101295,42.359573,1,-9,19
2023-07-20 11:58:45,M32018,-71.118579,42.373268,1,23,19
2023-07-20 11:59:11,M32037,-71.08822,42.3625,1,125,19
2023-07-20 11:59:21,M32035,-71.076546,42.366447,1,25,19
2023-07-20 11:59:29,M32071,-71.085519,42.360859,0,45,27
2023-07-20 11:59:30,M32005,-71.091156,42.362131,1,56,35
2023-07-20 11:59:40,M32063,-71.099302,42.368605,1,2,19
2023-07-20 12:00:03,M32053,-71.080436,42.361619,0,29,19
2023-07-20 12:00:45,M32037,-71.08822,42.3625,1,126,19
2023-07-20 12:00:47,M32040,-71.100061,42.362648,0,18,19
2023-07-20 12:01:01,M32017,-71.120986,42.373329,1,23,15
2023-07-20 12:01:02,M32041,-71.101295,42.359573,0,-10,19
2023-07-20 12:01:09,M32037,-71.08822,42.3625,1,127,19
2023-07-20 12:01:15,M32038,-71.11687,42.369239,1,13,21
2023-07-20 12:01:18,M32040,-71.100061,42.362648,0,17,19
2023-07-20 12:01:25,M32066,-71.147971,42.397908,0,18,23
2023-07-20 12:01:51,M32038,-71.11687,42.369239,0,12,21
2023-07-20 12:02:04,M32013,-71.111075,42.373379,1,14,19
2023-07-20 12:02:06,M32003,-71.083111,42.362242,0,36,23
2023-07-20 12:02:11,M32018,-71.118579,42.373268,1,24,19
2023-07-20 12:02:33,M32006,-71.093198,42.3581,1,19,27
2023-07-20 12:03:04,M32006,-71.093198,42.3581,0,17,27
2023-07-20 12:03:04,M32006,-71.093198,42.3581,0,18,27
2023-07-20 12:03:08,M32006,-71.093198,42.3581,0,16,27
2023-07-20 12:03:08,M32064,-71.080138,42.365507,1,15,19
2023-07-20 12:03:08,M32043,-71.133202,42.374786,0,22,19
